Country	Mountain	Latitude	Longitude	Elevation
Chile	Cerro Las Pailas	-25.2237388	-69.5172712	2950
Chile	Cerro Bascuñán	-25.2202925	-69.6089431	2504
Chile	Cerro La Espada	-25.1648838	-69.7962652	2413
Chile	Cerro Descubridora	-24.9969199	-70.2821822	2023
Chile	Morro Contreras	-24.7237172	-70.2804001	2515
Chile	Cerro Redondo	-23.857137	-68.9900768	2902
Chile	Cerro Amarillo	-23.6890872	-69.0801807	2867
Chile	Cerro Elvira	-23.5733169	-69.0386275	2908
Chile	Cerro Búfalo	-23.6622332	-69.3511321	2328
Chile	Cerro Cinchado	-23.137678	-69.0453453	3043
Chile	Cerro Centinela	-23.1554063	-69.0680425	3126
Chile	Cerro Los Mellizos	-22.9336878	-68.9804335	2738
Chile	Cerro Guacate	-22.5779936	-69.1908419	2235
Chile	Cerro Dos Montones	-23.2809108	-69.8500097	1193
Chile	Cerro Reventón	-23.2341377	-69.8574889	1222
Chile	Cerro Dromedario	-23.3065065	-69.9246575	1293
Chile	Cerro Tigre	-23.6232984	-70.0474899	1567
Chile	Cerro Cuevitas	-23.3292028	-69.9696549	1430
Chile	Cerro Negro	-23.3503724	-70.1866724	1647
Chile	Cerro Verdadero	-23.1913209	-69.9282421	1456
Chile	Cerro Valenzuela	-23.0584154	-70.0136484	1710
Chile	Cerro Quimurcu	-22.8714354	-69.9691829	1724
Chile	Cerro Bayos Chicos	-27.900004	-70.5702497	521
Chile	Cerro Bayos Grandes	-27.9056171	-70.6059124	679
Chile	Cerro El Chango	-27.8033321	-70.64047	307
Chile	Cerro Normilla	-27.5741742	-70.6410598	602
Chile	Cerro El Paico	-27.8195307	-70.6777956	379
Chile	Cerro Mostaza	-27.8696392	-70.7860923	424
Chile	Cerro Palo Negro	-27.8190563	-70.7742907	633
Chile	Cerro Las Vacas	-27.801026	-70.8046104	607
Chile	Cerro Púlpito	-27.9697626	-70.9226491	786
Chile	Cerro Montosa	-27.9897782	-70.9431196	808
Chile	Cerro La Diuca	-27.7830306	-70.855508	451
Chile	Punta Ávalo	-27.7777719	-70.9465744	423
Chile	Cerro Araña	-27.6730449	-70.6754565	475
Chile	Cerro Campanita	-27.7062859	-70.8034086	383
Chile	Cerro Chascón	-27.5993258	-70.8062946	455
Chile	Cerro El Chancho	-27.3362711	-70.4277964	782
Chile	Cerro Chancho Chico	-27.3551872	-70.4238237	758
Chile	Cerro Chamonate	-27.2035413	-70.4283457	1345
Chile	Cerro Punta de Vacas	-27.3050897	-70.7183274	541
Chile	Cerro Roco	-27.154971	-70.7004317	812
Chile	Cerro del Obispo	-26.6645448	-70.6854286	857
Chile	Cerro Amarillos	-25.5024664	-70.5467373	310
Chile	Cerro Amarillo	-24.9606821	-70.3295787	2212
Chile	Cerro Yumbes	-24.8380313	-70.4373495	2392
Chile	Cerro Paranal	-24.6280555	-70.4045723	2635
Chile	Cerro Toconce	-22.1962267	-68.0789698	5380
Chile	Cerro Silaguala	-22.0758688	-68.0253464	4928
Chile	Cerro Milagro	-22.366447	-68.8224276	2515
Chile	Cerro Cobrizo	-22.3270298	-68.8545871	2689
Chile	Cerro Cardonal	-21.8930521	-68.6641922	3939
Chile	Cerro del Diablo	-21.9695145	-68.750937	3948
Chile	Cerro Canchajapichiña	-21.4075391	-68.2036519	4548
Chile	Cerro Peineta	-21.3817973	-68.2570765	4926
Chile	Volcán Poruñita	-21.3182336	-68.2942066	3891
Chile	Cerro Copa	-20.6439566	-68.4390307	5201
Chile	Cerro Batea	-20.0580677	-68.8188745	4095
Chile	Cerro Paza	-19.9795744	-68.6970996	5122
Chile	Cerro Gordo	-19.9879101	-68.8493543	4384
Chile	Cerro Verde	-19.9433372	-68.8952638	4544
Chile	Cerro Patalani	-19.9162253	-68.8887407	4812
Chile	Cerro Negro	-22.3676045	-68.9488692	2921
Chile	Cerro Montecristo	-22.3324421	-68.990241	3252
Chile	Cerro Quetena	-22.3899274	-68.9961332	3017
Chile	Cerro del Inca	-22.2795583	-68.9695006	3711
Chile	Tamaya	-22.147498	-70.1234271	1312
Chile	Cerro de Aguirre	-21.5575295	-69.8292893	1160
Chile	Cerro Desamparado	-21.3045385	-69.8816622	1232
Chile	Cerro Violeta	-19.9951258	-69.3514779	2536
Chile	Cerro Orientación	-20.8359747	-69.9955872	940
Chile	Cerro Constancia	-20.0485953	-69.8932276	1741
Chile	Morro Tarapacá	-20.3512416	-70.1093069	1380
Chile	Cerro Esmeralda	-20.2056472	-70.1100254	905
Chile	Cerro Guayna Potosi	-19.6142446	-68.9762557	4750
Chile	Cerro Tapa	-19.5671101	-68.9956105	4900
Chile	Cerro Chiguana	-18.936857	-69.0210157	5280
Chile	Cerro Chulluncallani	-18.8388655	-69.1518576	4648
Chile	Cerro Mangalluta	-18.9574159	-69.2310636	4240
Chile	Cerro Achechamayo	-18.7945071	-69.0972847	4310
Chile	Cerro Caltaya	-18.9825132	-69.3337938	3820
Chile	Cerro Macusa	-18.8606493	-69.3117165	4587
Chile	Cerro Tupalca	-18.6990095	-69.4895073	4408
Chile	Cerro Buitres	-18.5071467	-70.299668	129
Chile	Cerro Chuño	-18.4774339	-70.2742125	275
Chile	Monte Negro	-18.402318	-70.2266586	446
Chile	Chuillona	-18.4183307	-70.2817834	286
Chile	Cerro Choquelimpie	-18.2657741	-69.2106487	5351
Chile	Volcán Caquena	-18.1045746	-69.2140747	4710
Chile	Cerro Colpitas	-17.9856213	-69.3469155	4884
Colombia	P.	-0.4937577	-72.4570752	354
Cameroon	Massif du Nkogam	5.7361876	10.6698762	2263 m
Cameroon	Mount Kupe	4.7972517	9.7031542	2050 m
Cameroon	Mount Cameroon	4.2195984	9.1740313	4100 m
Cameroon	Mount Cameroon	4.2116905	9.1765489	4100 m
Cameroon	Hoséré Oupay	10.889572	13.7800963	1494 m
Cameroon	Hoséré Ramanda	10.4454778	13.6055153	1062 m
Cameroon	Hoséré Godé	8.5384872	13.1006097	1665 m
Cameroon	Hoséré Vokré	8.3412702	13.2386438	1906 m
Cameroon	Mount Nganha	7.3660185	14.0208803	1923 m
Azerbaijan	Bazarduzu	41.2100849	47.8599819	4467 m
Chile	Cerro Vilavilque	-17.6525255	-69.7312004	5180
Comoros	Karthala	-11.75	43.366665	2361 m
Comoros	Samba	-11.8651248	43.4310067	689 m
Colombia	Cerro Santa Ana	6.0057848	-67.4356679	204
Colombia	P.	2.0168138	-67.9198784	360
Colombia	Cerro Cono	1.9655529	-67.978895	405
Colombia	Cerro Caño Minas	2.6374082	-69.2486751	912
Colombia	Cerro Madremonte	3.4775308	-67.9842274	295
Colombia	Cerro Maypures	5.2420843	-67.8543225	192
Colombia	P.	0.2373027	-72.597083	368
Colombia	P.	0.2611984	-72.6988317	347
Colombia	P.	0.6139891	-72.7099098	416
Colombia	Tepuy	0.6992291	-72.7100054	490
Colombia	P.	0.9448763	-72.7350873	613
Colombia	Tepuy Mariposa	0.9730452	-72.7761599	555
Colombia	Cerro Macuje	1.1120942	-72.7897272	564
Colombia	Domos de Ajajú	1.2213204	-72.8029126	510
Colombia	Cerro Azul	2.5303027	-72.8655875	350
Colombia	Alto Redondo	5.214588	-72.7643867	1275
Colombia	Serrania El Bizcocho	5.5401644	-72.6631376	3090
Colombia	Cerro Negro	5.5493348	-72.7612634	3685
Colombia	Pico	5.0227737	-72.9379712	2310
Colombia	Cerro La Aurora	5.1569072	-73.0335507	2332
Colombia	Cuchilla Minas	5.5722842	-72.7826611	3214
Antarctica	Kyrkjeskipet Peak	-71.8695615	6.8183699	3085 m
Colombia	Cerro de Guática	5.7244647	-73.0239883	3220
Colombia	Domo Volcánico Los Godos	5.7043355	-73.0922686	2760
Colombia	El Miradero	6.0424649	-72.9618276	3951
Colombia	Cerro El Saque	6.1960164	-72.9686165	3620
Colombia	Cerro	6.6778106	-72.4536967	4118
Colombia	Alto La Artesa	6.7486182	-72.4577053	4004
Colombia	Filo del Perico	6.7175754	-72.4767764	3902
Colombia	Pico	6.7168368	-72.4871707	4180
Colombia	Cerro	6.7011947	-72.5127751	4192
Colombia	Cerro	6.913433	-72.5733018	3709
Colombia	Pico	6.9815639	-72.7398877	4413
Colombia	Alto El Oso	7.4634499	-72.507187	3105
Colombia	Pico	7.4864667	-72.5290327	3133
Colombia	Alto Torrecillasa	7.2925463	-72.7934251	3915
Colombia	Cerro Piedras El Pircal	7.2360824	-72.8542612	3633
Colombia	Cerro Ruedas	7.3153547	-72.8432244	4095
Colombia	Casade	7.8096991	-72.6602945	569
Colombia	Cerro Tiradoras	8.2941795	-72.8173801	1100
Colombia	Pico	10.272185	-72.9334267	3415
Colombia	Loma	10.3069385	-72.9585428	2870
Colombia	P.	2.503569	-73.8794051	1145
Colombia	Loma Santa Lucia	2.4582874	-75.3526033	1775
Colombia	Loma La Picota	2.4520526	-75.3832302	1615
Colombia	Loma Los Perros	2.6072625	-75.2668023	2055
Colombia	Filo De Piedra Negra	2.5246522	-75.3845593	1680
Colombia	Loma La Porquera	2.5421077	-75.3857986	1575
Colombia	Loma Parador	2.5724077	-75.4018924	1150
Colombia	Cerro Orotoy	3.9437849	-73.8672638	1644
Colombia	P. Pedro de Limpias	3.8895426	-74.1340745	4126
Colombia	P.	3.8899717	-74.1580421	3942
Colombia	Murallón	3.9704653	-74.1600862	3918
Colombia	P.	4.0145221	-74.2428043	4100
Colombia	Pico San Mateo	4.020466	-74.2657636	4130
Colombia	P.	3.9935739	-74.2735834	4065
Colombia	P.	4.0620847	-74.2662825	4077
Colombia	P. Guavio	4.5466601	-73.5557805	3675
Colombia	P. Chiminí	4.5458904	-73.5476813	3700
Colombia	P.Huitaca	4.4616313	-73.6028276	3720
Colombia	P.Timaná	4.4709008	-73.6007771	3590
Colombia	P. Guayuriba	4.4337039	-73.617262	3585
Colombia	P.	4.495553	-73.5819197	3710
Colombia	P.Chimguaza	4.5191088	-73.5724547	3695
Colombia	P. Chimichagua	4.5067734	-73.5759393	3855
Colombia	P.	4.4715638	-73.7338181	3828
Colombia	P.	4.4653012	-73.7365325	3855
Colombia	P.	4.4813968	-73.7339743	3872
Colombia	P.	4.5075707	-73.7190661	3785
Colombia	Peña Fahaoa	4.4516345	-73.7469251	4006
Colombia	P.	4.4568684	-73.7493739	3978
Colombia	Cerro Peña del Alumbre	4.467426	-73.7557036	4023
Colombia	Serranía de los Órganos	4.4627358	-73.7563124	3965
Colombia	P.	4.4665029	-73.7649394	3967
Colombia	El Sombrero	4.487041	-73.7406503	3967
Colombia	P.	4.6809362	-73.8035955	3780
Colombia	Cuchilla El Santuario	4.8071642	-73.8211183	3440
Colombia	Peña Pategallo	5.2176611	-73.2653599	3234
Colombia	Cuchilla Ermitaño	5.2657239	-73.2843581	3005
Colombia	Cuchilla San Antonio	5.2474832	-73.3749707	2660
Colombia	Cuchilla Mesetas	5.2950361	-73.2770765	3050
Colombia	Cerro La Salina	5.3844895	-73.2394904	3308
Colombia	Serrania De Galpeos	5.409102	-73.2226685	3425
Colombia	Alto Filo Grande	5.4299986	-73.2135885	3565
Colombia	Loma Caracol	5.2929987	-73.316215	2885
Colombia	P.	4.9606655	-73.6811624	3470
Colombia	P.	4.9399985	-73.728103	3474
Colombia	Cuchilla Frailejonal	4.9662258	-73.7011534	3445
Colombia	Cerro Sesquilé	5.0246177	-73.783734	3346
Colombia	Chibchacún	5.0411561	-73.7811981	3125
Colombia	Tres Viejas	5.0326003	-73.7765557	3299
Colombia	Cerro Mariño	5.4141642	-73.7433499	2562
Colombia	Pico del Águila	4.2804598	-74.1352443	3768
Colombia	P.	4.2878081	-74.1289482	3830
Colombia	Alto Los Tunjos	4.5585186	-74.0288997	3669
Colombia	Santo Domingo	4.5768275	-74.1790369	2810
Colombia	Santa Bibiana	4.5746118	-74.1708061	2790
Colombia	P. 3.912m	4.2732205	-74.2176479	3912
Colombia	Alto de Romeral	4.4461521	-74.2322951	3320
Colombia	El Vinculo	4.5592021	-74.2229032	2800
Colombia	Tibanica	4.5705091	-74.1970433	2750
Colombia	Chucuita Central	4.6044333	-74.2259528	2583
Colombia	Chucuita Sur	4.60161	-74.2256953	2587
Colombia	Casablanca Central	4.7140083	-74.2672297	2702
Colombia	Casablanca Este	4.7113565	-74.2608783	2641
Colombia	Calavera 2	4.6026567	-74.2701174	2638
Colombia	Casablanca Suroeste	4.7054542	-74.2692468	2683
Colombia	Casablanca Oeste	4.7162323	-74.2742893	2630
Colombia	P.	4.6599977	-74.3459266	3005
Colombia	Sierra De Los Mercados	4.9036652	-74.3413632	3005
Colombia	Cerro Manjuy	4.8022199	-74.3926167	3220
Colombia	Cerro Santa Helena	4.8411335	-74.4131354	2990
Colombia	Alto de la Tribuna	4.8582098	-74.4098279	2707
Colombia	Farallones de Sutatausa	5.233251	-73.831693	3180
Colombia	Páramo de Guargua	5.2801245	-73.9865878	3770
Colombia	P.	3.2580547	-75.9266264	4112
Colombia	Alto San Jose	4.6734901	-75.2200124	4010
Colombia	Alto El Bello	5.029002	-74.5382455	1985
Colombia	La Marquesa	2.5789406	-76.2570484	3650
Colombia	Cerro Peñas Blancas	2.6811186	-76.2668122	3650
Colombia	Cerro Petacas	1.6670405	-76.731914	3433
Colombia	P.	2.1555927	-77.254044	3430
Colombia	Cuchilla Las Nieves	2.3604733	-77.3360184	2690
Colombia	P.	1.5780071	-77.5759957	3609
Colombia	Cerro Napi	2.3785576	-77.4343846	3845
Colombia	Pico Central	2.9231357	-76.0278021	5364
Colombia	P.	3.137691	-76.0253338	4172
Colombia	P.	3.0963546	-76.1028529	4285
Colombia	Cuchilla San Pedro	3.4691761	-76.0716375	4090
Colombia	San Antonio	3.4468563	-76.5437624	1070
Colombia	Loma La Perla	3.485878	-76.5279937	1030
Colombia	Cerro el Morro	3.3692071	-76.5527773	1090
Colombia	Alto del Rosario	3.3754485	-76.603119	1740
Colombia	Alto del Otoño	3.3680852	-76.6110099	1862
Colombia	Cerro de Las Estrellas	3.4199297	-76.6070438	1810
Colombia	Cerro Yanaconas	3.434794	-76.5953338	1680
Colombia	Cuchilla Ventiadero	3.4422271	-76.593858	1675
Colombia	Cuchilla San Pablo	3.5016843	-76.6229225	2120
Colombia	Pico	3.5462137	-75.9795516	4055
Colombia	Pico	3.6666753	-75.9561083	4121
Colombia	Cerro La Clorinda	3.5419057	-76.6068292	2120
Colombia	Cerro Jánano	5.512588	-77.4765837	623
Colombia	Cerro El Volcán	5.787136	-73.3678908	3655
Colombia	Cerro Menor	5.6887248	-73.4325514	3693
Colombia	Loma La Estrella	5.6586223	-73.4868911	2982
Colombia	Cerro Pan De Azucar	6.6187138	-73.3642959	2840
Colombia	P.	6.8485756	-73.3702867	2095
Colombia	Morro de San Diego	5.6593228	-74.9443633	1150
Colombia	Pico Manzanillo	6.1919315	-75.6271815	2160
Colombia	Cerro Picacho	6.3041045	-75.5885658	2200
Colombia	Peña de Don Félix	6.3222889	-75.6681819	2800
Colombia	Alto Romeral	6.1620674	-75.6749497	2841
Colombia	Alto El Silencio	6.1751936	-75.6865052	2664
Colombia	Cerro San Isidro	6.5708189	-75.3629784	2700
Colombia	El Tigre	6.6427703	-75.455843	2565
Colombia	Cerro Gus	6.6497645	-75.4546821	2570
Colombia	Altos del Portal	6.6430485	-75.4647193	2575
Colombia	Serranía De Las Baldias	6.330482	-75.6489369	3128
Colombia	P.	7.4822393	-75.5124804	849
Colombia	Cerro	7.3807399	-75.5984614	2162
Colombia	Cerro	7.3325498	-75.703034	2538
Colombia	Cerro	7.2926577	-75.7728382	2989
Colombia	Cerro	7.3136436	-75.7906379	3070
Colombia	Cerro	7.3158473	-75.9164724	2267
Colombia	Cerro	8.8788053	-73.1545149	1635
Colombia	Cerro Nagiaco	10.6208153	-73.4658494	2062
Colombia	Cerro Codey	10.7076203	-73.4296778	2440
Colombia	Cerro Guinawindúa	10.8675012	-73.4675138	4360
Colombia	Picos De Merida	10.7123244	-73.5538666	4120
Colombia	P.	10.6790252	-73.6362695	4085
Colombia	Cerro Burinchucua	10.8004369	-73.4927154	4420
Colombia	P.	10.7512447	-73.5451367	4435
Colombia	P.	10.7609909	-73.5992193	4664
Colombia	P.	10.7699682	-73.5792321	4824
Colombia	P.	10.7829583	-73.6008507	4892
Colombia	Pico Tairona	10.7863677	-73.6497581	4945
Colombia	Pico Tulio Ospina	10.8418701	-73.5861219	5250
Colombia	P.	10.8890586	-73.5694774	4764
Colombia	Jika	10.8149858	-73.628	5090
Colombia	Alto Puntagaca	10.6391681	-73.6540191	3745
Colombia	Pico Santander	10.8309258	-73.690192	5572
Colombia	Pico Simmonds	10.8407559	-73.7056462	5588
Colombia	Ruiz Erazo	10.832193	-73.7331091	5152
Colombia	Pico Wilches	10.8567625	-73.7110596	5170
Colombia	Pico Menders	10.8632472	-73.7187392	5115
Colombia	P.	10.8795201	-73.7467017	4945
Colombia	P.	10.867075	-73.848291	4415
Colombia	Arista del Placer	10.8942916	-73.8892257	4225
Colombia	P.	10.8836295	-73.875407	4421
Colombia	Punta Aguda	10.9048371	-73.892161	4227
Colombia	Alto Genova	8.5412892	-75.6392041	210
Colombia	Cerro Tofeme	9.0848146	-75.5875404	110
Colombia	Cerro  Peralonso	9.7412858	-75.2644736	700
Colombia	Cerro Buenos Aires	9.2802344	-75.8372522	240
Colombia	Cerro Juan De Alba	9.2556465	-75.8703154	154
Colombia	La loma	10.2587385	-74.8341731	12
Colombia	Cerro Hueco	10.1438299	-75.009302	128
Colombia	Loma	10.2117679	-75.0249483	126
Colombia	Loma	10.232329	-75.016842	93
Colombia	Loma	10.4560095	-74.9300165	50
Colombia	Loma	10.4735311	-74.9524792	61
Colombia	Loma de Ponedera	10.4267422	-75.1369013	91
Colombia	Cerro	10.5221304	-75.1609011	341
Colombia	Colina	10.5221413	-75.1609034	341
Colombia	La Peña	10.5864514	-75.0255906	98
Colombia	Lomas El Coco	10.4242176	-75.2472967	335
Colombia	Morro Medio	10.5060285	-75.498903	20
Colombia	P.	5.6304146	-76.0114563	3697
Colombia	Alto De La Peña	6.50384	-76.0389733	3450
Colombia	Alto Campana	6.4567661	-76.1222411	4080
Colombia	Cerro Copetepava	5.897286	-77.2568679	320
Colombia	Cerro	7.2457457	-76.1064423	2221
Colombia	Alto	7.6947859	-75.9729672	996
Colombia	P.	7.5897608	-76.2017946	669
Colombia	Alto	7.6726513	-76.3782878	1015
Colombia	P.	7.7731988	-76.4813692	750
Colombia	Cerro Mocho	7.6566436	-77.4438983	650
Colombia	Loma Mata Vaca	9.1240086	-76.0378926	161
Cuba	Turquino Peak	19.9895084	-76.8358048	1974 m
Colombia	Cerro Sihitsi	12.1280007	-71.5034178	510
Colombia	Cerro Karairapiau	12.0689225	-71.4944608	487
Costa Rica	Orosí Volcano	10.9812	-85.4734	1440 m
Costa Rica	Rincón de la Vieja Volcano	10.8262	-85.3267	1916 m
Costa Rica	Miravalles Volcano	10.747	-85.1513	2028 m
Costa Rica	Arenal Volcano	10.4615	-84.701	1657 m
Costa Rica	Chato Volcano	10.4423	-84.6881	1140 m
Costa Rica	Barva Volcano	10.1321	-84.1042	2906 m
Costa Rica	Poás Volcano	10.1976526	-84.2301764	2708 m
Costa Rica	Turrialba Volcano	10.0224	-83.7648	3340 m
Costa Rica	Irazú Volcano	9.9822	-83.8511	3432 m
Costa Rica	Chirripó Peak	9.4657657	-83.5965166	3819 m
Colombia	Lomas Del Polo Norte	9.1009619	-76.0466839	130
Colombia	Morro Grande	10.5107893	-75.5001382	30
Colombia	Cerro Corea	10.9909682	-73.9091474	3300
Colombia	Cerro Bistautama	10.895367	-73.4070097	3980
Colombia	Pico Cristóbal Colón	10.8389605	-73.6866318	5775
Colombia	Pico La Reina	10.8143547	-73.6156925	5510
Colombia	Cerro Icachui	10.7415301	-73.5621473	4374
Colombia	Cerro El Burro	10.5956021	-73.5205629	2702
Colombia	Cuchilla de Huamanga	9.7789332	-75.2958969	520
Colombia	Alto del León	7.1623016	-76.077925	3130
Colombia	Farallones De Citara	5.7050323	-76.0793433	4050
Colombia	Alto La Flecha	7.6221158	-75.9438585	949
Colombia	Alto Zancudo	7.2665886	-75.6769578	2562
Colombia	Alto del Mocho	7.3036082	-75.5296241	2302
Colombia	Alto San Bernardo	6.8545164	-75.6148538	3000
Colombia	Alto El Reventon	6.7418837	-75.6762063	3230
Colombia	Alto El Chuscal	6.3139746	-75.6254967	2800
Colombia	Alto Del Corazon	6.2525942	-75.6649511	2592
Colombia	Cuchilla del barcino	6.216667	-75.65	2385
Colombia	Alto de Piedra	6.15	-75.666667	2627
Colombia	Cerro El Volador	6.2682497	-75.5810139	1624
Colombia	Alto San Miguel	6.0606102	-75.581764	3110
Colombia	Cerro Tusa	5.9647365	-75.7707216	1965
Colombia	Cuchilla El Barcino	6.2061578	-75.6451074	2339
Colombia	The Rock of Guatape	6.2200247	-75.179433	2135
Colombia	Cerro Careperro	6.5444774	-75.4278741	2728
Colombia	Filo Del Hambre	6.5098832	-73.4361478	3355
Colombia	Alto La Caja	6.2270075	-73.1315917	2010
Colombia	Alto Pozo Azul	6.191966	-73.1655912	1602
Colombia	Alto El Picacho	6.186517	-73.1327408	2130
Colombia	Loma Perico	6.1427117	-73.1350391	1890
Colombia	Morro Negro	5.6354833	-73.4825296	3360
Colombia	Cerro Casa Cuadrada	5.825003	-73.3509445	3302
Colombia	Cerro de Ecce Homo	5.8151714	-73.2475531	3772
Colombia	Cerro Pan de Azúcar	5.767029	-73.3415091	3723
Colombia	Alto Chuscal	5.6997358	-73.4279727	3774
Colombia	Cerro Rizado	9.9215318	-73.051414	2420
Colombia	Filo del Indio	8.6619711	-72.9010491	330
Colombia	Cerro de Caballitos	8.6008039	-72.9464431	1030
Colombia	Cuchilla Banaeras	8.5077746	-72.994465	1395
Colombia	Cerro Banderas	8.465636	-72.9690453	1625
Colombia	Alto El Eslabón	8.5493089	-72.9124422	635
Colombia	Alto Totuma	6.916667	-72.883333	3400
Colombia	Alto El Rayo	6.7521133	-72.3382352	3937
Colombia	Cerro Capitallo	6.7144909	-72.2908643	3905
Colombia	Cuchilla De Rifles	6.7806106	-72.3851275	3673
Colombia	Ritacuba Negro	6.5046948	-72.3024945	5340
Colombia	Ritacuba Blanco	6.4945593	-72.2964476	5410
Colombia	Cóncavo	6.4097082	-72.2814838	5165
Colombia	Pan de Azucar	6.369332	-72.2953537	5250
Colombia	Púlpito del Diablo	6.3761061	-72.3028932	5020
Colombia	Alto El Naranjal	6.2681638	-73.0483888	1820
Colombia	Alto Maraviche	6.1583327	-73.0762407	2380
Colombia	Serrania Peña Blanca	6.0131598	-73.0685895	3810
Colombia	Cerro Peña Negra	5.9507206	-72.5770012	3742
Colombia	Alto El Arbolito	6.0360857	-72.8895179	3490
Colombia	Cuchilla Peña Negra	5.7100439	-72.7971688	3885
Colombia	Cerro el Bita	6.171859	-67.5006613	94
Colombia	Loma de Casuarito	5.6613315	-67.6700775	250
Colombia	Cerro Tatamá	5.1649174	-76.0946132	4064
Colombia	Cerro Calima	4.0687861	-76.5230695	3821
Colombia	Alto El Faro	3.4233689	-76.604103	1845
Colombia	Cuchilla Los Alpes	2.9638331	-76.1257981	3950
Colombia	Páramo De Las Hermosas	3.7133036	-75.9381084	3935
Colombia	Alto de La Guaca	3.4491106	-76.6083473	1750
Colombia	Cuchilla Los Carpatos	3.6233889	-75.9757291	3885
Colombia	Loma El Silendo	3.5556146	-76.0908711	3132
Colombia	Cuchilla Sincarin	3.5890593	-75.9540235	3840
Colombia	Cuchilla De El Retiro	3.5159571	-75.9913139	3990
Colombia	Cuchilla La Reina	3.4551126	-75.9586065	3815
Colombia	Cuchilla El Triunfo	3.3472189	-75.9709691	4065
Colombia	Cuchilla Peña Negra	3.3376349	-75.9893673	4055
Colombia	Cerro la Teta	3.3852885	-76.5645254	1220
Colombia	Nevado del Huila	2.9292062	-76.0280368	5390
Colombia	Cuchilla De Buenos Aires	5.3828464	-75.8988022	1461
Colombia	Romeral	5.2059729	-75.3632455	3858
Colombia	Cerro Bravo	5.0895765	-75.2912249	4000
Colombia	Cerro Las Escaleras	5.2598819	-74.3956078	1845
Colombia	Alto del Chuzo	4.8854162	-75.6746599	2150
Colombia	Nevado del Ruiz	4.8932711	-75.3238049	5321
Colombia	Nevado de Santa Isabel	4.8069972	-75.3713842	4965
Colombia	Paramillo del Cisne	4.8429744	-75.3455625	4700
Colombia	Nevado del Tolima	4.6588061	-75.329627	5215
Colombia	Alto Carniceros	4.3672218	-75.6911629	2000
Colombia	Alto Del Arado	4.8881732	-74.622847	1900
Colombia	Alto El Oso	5.1063481	-73.3092464	3045
Colombia	Páramo Guerrero	5.1030314	-74.0202811	3616
Colombia	Cerro San Marcos	5.6010533	-73.5161067	2645
Colombia	Loma Gorda	5.4571819	-73.1977127	3555
Colombia	Cerro El Viejo	5.5786262	-72.8654178	3605
Colombia	Cuchilla Ricaurte	5.293062	-73.2496421	2930
